,Date,Open,High,Low,Close,Volume,SMA,TENKAN,KIJUN,senkou_span_a,SENKOU,CHIKOU,RSI,EMA
815,20101228,17.9616,18.6801,17.9616,18.68,92730,19.620850000000004,19.963,18.577399999999997,14.5489,13.18895,20.7328,55.400546255953486,18.88643107813138
816,20101229,18.9879,19.2958,18.7826,19.2958,136580,19.53531666666667,19.34715,18.8853,14.779800000000002,13.394200000000001,21.7591,59.9076007116961,18.968304862505104
817,20101230,19.2958,20.2195,19.2958,19.7064,103890,19.415575,19.09055,19.03925,15.087700000000002,13.702100000000002,22.3749,62.620075030485765,19.115923890004083
818,20101231,19.7064,20.5275,19.7064,20.0143,90740,19.253066666666665,19.24455,19.03925,15.11335,13.702100000000002,22.3749,64.5565631754693,19.295599112003266
819,20110104,19.7064,20.1169,19.6038,19.809,224360,19.158983333333335,19.24455,19.1419,15.113375000000001,13.702100000000002,21.3486,62.24120412992785,19.398279289602613
820,20110105,20.1169,20.1169,19.7064,19.809,77770,19.150425000000002,19.24455,19.193199999999997,15.3186,13.8047,21.5538,62.24120412992786,19.48042343168209
821,20110106,19.2958,19.9116,19.2958,19.7064,136200,19.2103,19.24455,19.193199999999997,15.36995,13.85605,20.7328,60.973703172902546,19.525618745345675
822,20110107,19.7064,19.809,19.2959,19.6037,343910,19.26161666666667,19.24455,19.193199999999997,15.421275000000001,13.85605,20.3222,59.663948173407725,19.541234996276543
823,20110110,19.9116,19.9116,19.5011,19.809,188760,19.321483333333337,19.24455,19.193199999999997,15.446925,13.85605,21.1433,61.44678376664786,19.594787997021236
824,20110111,20.0143,20.0143,19.6037,19.809,354510,19.415566666666667,19.65505,19.193199999999997,15.5239,13.958649999999999,21.5538,61.44678376664786,19.637630397616988
825,20110112,19.809,19.9116,19.6037,19.7064,327520,19.518208333333334,19.91165,19.5011,15.67785,14.0613,22.1697,59.911957588791324,19.65138431809359
826,20110113,19.7064,20.2196,19.6038,20.2196,81190,19.68071666666667,19.91165,19.5011,16.165374999999997,14.5745,21.9644,64.66613281241249,19.765027454474875
827,20110114,20.3222,20.3222,19.7064,19.7064,269460,19.766250000000003,19.808999999999997,19.9117,16.575924999999998,15.087699999999998,22.7855,57.34257357049081,19.7533019635799
828,20110117,19.809,19.809,19.0906,19.5011,146170,19.783358333333336,19.7064,20.0143,16.704275,15.08775,23.8119,54.67497259128742,19.702861570863924
829,20110118,19.6037,19.6037,18.68,18.68,209380,19.697825,19.5011,20.065649999999998,17.2687,15.54955,24.633000000000003,45.548384466277355,19.49828925669114
830,20110119,19.0905,19.1932,18.2695,18.5774,215470,19.578083333333336,19.29585,20.065649999999998,17.8589,16.01145,25.4541,44.54773606112261,19.314111405352914
831,20110120,18.8853,18.8853,18.4748,18.5774,63700,19.475450000000006,19.29585,20.065649999999998,18.26945,16.422,26.2752,44.54773606112261,19.166769124282332
832,20110121,18.3721,18.8853,18.3721,18.4747,110780,19.364258333333336,19.29585,19.963,18.782649999999997,17.0378,26.4804,43.439864432961485,19.02835529942587
833,20110124,18.8852,18.8852,18.0642,18.0642,45150,19.227408333333337,19.193199999999997,19.34715,18.782649999999997,17.2431,25.8646,39.2392580244878,18.835524239540696
834,20110125,18.5774,18.7827,18.2695,18.68,46270,19.150433333333336,19.193199999999997,19.24455,18.9366,17.4484,25.4541,47.44877458735082,18.80441939163256
835,20110126,18.8853,18.8853,18.4747,18.4747,15700,19.039241666666673,19.193199999999997,19.24455,18.9366,17.4484,26.6857,45.25353959371511,18.73847551330605
836,20110127,18.7826,18.7826,18.3721,18.4747,9470,18.928050000000006,18.9366,19.24455,19.1419,17.4997,25.6593,45.25353959371511,18.68572041064484
837,20110128,18.4747,19.3984,18.4747,19.3985,67030,18.90239166666667,18.83395,19.24455,19.193199999999997,17.4997,24.4277,55.900942712640344,18.828276328515873
838,20110208,19.5011,19.9117,19.3985,19.9117,167690,18.876733333333338,18.987949999999998,19.24455,19.244525,17.4997,23.8119,60.49724335672271,19.0449610628127
839,20110209,19.9117,20.5275,19.9117,20.3222,183610,18.928050000000006,19.29585,19.24455,19.29585,17.4997,24.2224,63.7516963767228,19.30040885025016
840,20110210,20.1169,20.5275,19.9117,20.3222,178010,18.996475000000007,19.29585,19.24455,19.3215,17.4997,24.0171,63.7516963767228,19.50476708020013
841,20110211,20.3222,20.938000000000002,20.1169,20.7328,218050,19.167541666666672,19.5011,19.5011,19.2702,17.4997,24.8382,66.91377704840966,19.750373664160104
842,20110214,21.1434,21.7592,21.1434,21.7591,284840,19.432683333333337,20.01435,19.9117,19.116225,17.551,23.8119,73.20551633621363,20.152118931328086
843,20110215,21.7591,22.7855,21.7591,22.3749,255250,19.74914166666667,20.5788,20.42485,19.0649,17.551,24.633000000000003,76.13766811501334,20.59667514506247
844,20110216,22.5802,22.5802,22.1696,22.3749,256390,20.07415833333334,20.5788,20.42485,19.1419,17.6023,25.2488,76.13766811501334,20.952320116049975
845,20110217,21.7591,21.9644,21.3485,21.3486,270500,20.34785833333334,20.6301,20.42485,19.193224999999998,17.60235,24.633000000000003,62.84490817265942,21.031576092839984
846,20110218,21.3486,21.5539,20.9381,21.5538,292640,20.58734166666667,21.092,20.42485,19.218874999999997,17.8076,25.0435,64.19106215558458,21.13602087427199
847,20110221,21.5538,21.5538,20.5274,20.7328,284540,20.77551666666667,21.348599999999998,20.42485,19.218874999999997,17.8076,25.6593,55.52338337882874,21.055376699417593
848,20110222,19.9117,21.3486,19.8091,20.3222,180730,20.929475000000007,21.2973,20.42485,19.218874999999997,17.8076,26.891,51.75915556201713,20.908741359534076
849,20110223,20.5275,21.1433,20.3222,21.1433,579360,21.074875000000006,21.2973,20.42485,19.218874999999997,17.8076,26.891,57.90513235522816,20.95565308762726
850,20110224,21.1433,21.7591,21.1433,21.5538,376880,21.211716666666675,21.2973,20.42485,19.424124999999997,17.8076,26.891,60.607190925054425,21.07528247010181
851,20110225,21.1433,22.3749,21.1433,22.1697,319760,21.365675000000007,21.2973,20.42485,19.706375,17.8076,26.6857,64.30893850246704,21.29416597608145
852,20110228,22.1697,22.9908,21.9644,21.9644,335190,21.502525000000006,21.39995,20.5275,19.706375,17.8076,26.891,62.210403130158184,21.428212780865163
853,20110301,21.9644,22.9908,21.9644,22.7855,589450,21.67358333333334,21.39995,20.5275,19.860349999999997,17.8076,26.891,66.86727129641625,21.69967022469213
854,20110302,22.9908,23.8119,22.5802,23.8119,555610,21.844650000000005,21.8105,20.93805,19.860349999999997,17.96155,27.3015,71.58166258366956,22.122116179753707
855,20110303,23.6066,24.633000000000003,23.6066,24.633000000000003,414520,22.032825000000003,22.22105,21.3486,19.783375,18.115499999999997,27.5068,74.68488190664627,22.624292943802967
856,20110304,24.633000000000003,25.6594,24.2224,25.4541,375430,22.289424999999998,22.734250000000003,21.861800000000002,19.68075,18.3721,27.7121,77.34862895768431,23.190254355042377
857,20110307,26.2752,26.2752,25.2488,26.2752,370820,22.699975,23.2987,22.1697,19.68075,18.3721,27.7121,79.65417124585909,23.807243484033904
858,20110308,25.6594,26.6857,25.6594,26.4804,401950,23.110524999999996,23.9145,22.37495,19.629425,18.3721,27.5068,80.19665062637517,24.341874787227127
859,20110309,26.4804,26.4804,25.8646,25.8646,759970,23.538174999999995,23.9145,22.477600000000002,19.270175,18.3721,27.3015,73.83436170944526,24.646419829781703
860,20110310,25.2488,26.2751,25.2488,25.4541,110130,23.965833333333325,24.32505,22.5289,19.218874999999997,18.3721,27.5068,69.85587203666861,24.807955863825363
861,20110311,25.2488,26.6857,25.2488,26.6857,212320,24.42769999999999,24.32505,22.5289,19.218874999999997,18.3721,27.7121,74.32577640371946,25.183504691060293
862,20110314,25.4541,27.3015,25.4541,25.6593,77200,24.769824999999987,24.94085,22.8881,19.090575,18.3721,27.9174,65.59597533564437,25.27866375284824
863,20110315,25.6593,25.6593,24.4277,24.4277,96350,24.957991666666658,25.454050000000002,23.35,19.039250000000003,18.3721,27.5068,56.952033284586626,25.108471002278595
864,20110316,24.4277,24.4277,23.4013,23.8119,264380,25.11194999999999,25.351399999999998,23.555300000000003,19.11625,18.3721,27.0963,53.17868466347947,24.84915680182288
865,20110317,23.8119,24.633000000000003,23.4014,24.2224,34310,25.231691666666652,25.351399999999998,23.555300000000003,19.270200000000003,18.47475,26.2752,55.304565989267594,24.723805441458303
866,20110318,24.2224,24.8382,23.8119,24.0171,116970,25.24879166666665,25.351399999999998,23.555300000000003,19.270200000000003,18.526049999999998,27.5068,53.98441300516562,24.582464353166646
867,20110321,24.0171,25.0435,24.0171,24.8382,79710,25.26589166666665,25.351399999999998,23.555300000000003,19.5011,18.577399999999997,27.3015,58.27441499580087,24.63361148253332
868,20110322,25.0435,25.454,23.8118,23.8119,62910,25.12904166666665,25.351399999999998,23.555300000000003,19.963025000000002,18.8853,27.5068,51.77684361651749,24.469269186026658
869,20110323,24.4277,24.633000000000003,24.0172,24.633000000000003,36020,24.992191666666653,25.351399999999998,23.555300000000003,20.501825,19.34715,27.5068,56.003506482451996,24.50201534882133
870,20110324,24.4277,25.2488,24.4277,25.2488,39510,24.889558333333323,25.351399999999998,23.555300000000003,20.501825,19.34715,27.5068,58.9121075314676,24.651372279057068
871,20110325,25.4541,25.6593,24.633000000000003,24.633000000000003,34560,24.786924999999986,24.5303,23.555300000000003,20.527475,19.4498,27.0963,54.9966121828206,24.647697823245657
872,20110328,24.633000000000003,25.2488,23.4014,25.0435,64480,24.75270833333332,24.5303,23.555300000000003,20.758425,19.5011,26.891,57.04608907179329,24.72685825859653
873,20110329,25.454,25.6593,25.2488,25.6593,50120,24.667174999999986,24.53035,23.555300000000003,20.886725,19.5011,27.0963,59.989702681120136,24.913346606877226
874,20110330,26.0698,26.8909,25.8646,26.891,104320,24.769816666666657,25.14615,23.81185,20.861075,19.5011,27.0963,65.136107075599,25.308877285501783
875,20110331,27.7121,27.9174,26.6857,26.891,77700,24.975091666666657,25.659399999999998,24.53035,20.861075,19.5011,27.0963,65.136107075599,25.62530182840143
876,20110401,27.3015,27.7121,26.6857,26.891,57830,25.231683333333326,25.659399999999998,24.53035,20.861075,19.5011,26.6857,65.136107075599,25.87844146272115
877,20110404,27.0963,27.0963,26.4805,26.6857,23700,25.436958333333326,25.659399999999998,24.9409,20.861075,19.808999999999997,25.4541,63.4374111696289,26.03989317017692
878,20110405,27.0962,27.0962,26.4804,26.891,35360,25.67645,25.659399999999998,24.9409,20.963725,19.91165,24.2224,64.43622909632393,26.210114536141543
879,20110406,27.0963,27.0963,26.6857,26.891,58560,25.847516666666667,25.659399999999998,25.248800000000003,20.963725,20.32225,23.195999999999998,64.43622909632393,26.34629162891324
880,20110407,26.891,27.3015,26.891,27.3015,61320,26.138316666666668,25.659399999999998,25.65935,21.374275,20.8354,22.1697,66.55495489441535,26.53733330313059
881,20110408,27.712,27.712,27.3015,27.5068,84740,26.377800000000004,26.5831,25.65935,21.784825,21.2973,22.3749,67.59473846961819,26.731226642504474
882,20110413,27.5068,27.9173,27.5068,27.7121,65640,26.583075000000004,26.891,25.65935,22.298025000000003,21.8105,21.9644,68.64454426901725,26.927401314003582
883,20110414,27.5068,27.7121,27.3016,27.7121,71840,26.839666666666673,27.198900000000002,25.65935,22.7342,22.1184,20.938000000000002,68.64454426901725,27.08434105120287
884,20110415,27.3016,27.7121,27.3016,27.5068,133350,27.044941666666674,27.19885,25.65935,23.144725,22.32365,19.9117,66.15883323036329,27.168832840962295
885,20110418,27.0963,27.5068,27.0963,27.3015,5842,27.18179166666667,27.19885,25.65935,23.19605,22.32365,19.9117,63.67568346713234,27.195366272769835
886,20110419,27.3015,27.712,27.3015,27.5068,108050,27.233108333333334,27.19885,25.65935,23.426975,22.32365,20.7328,65.08688287240466,27.25765301821587
887,20110420,27.5068,27.7121,27.3015,27.7121,153070,27.301533333333335,27.3015,25.65935,23.426975,22.32365,21.7591,66.48893402708872,27.348542414572698
888,20110421,27.7121,28.3279,27.7121,27.9174,201490,27.387066666666666,27.60945,25.8646,23.914475000000003,22.63155,22.7855,67.878121481796,27.46231393165816
889,20110422,27.7121,28.1227,27.5068,27.5068,127730,27.455491666666664,27.7121,25.8646,24.402025000000002,22.63155,23.8119,62.314278562332,27.471211145326524
890,20110425,26.6857,27.5068,26.6857,27.0963,101520,27.472599999999996,27.5068,25.864649999999997,24.45335,22.63155,24.8382,57.260896990265216,27.396228916261222
891,20110426,26.0699,26.6857,26.0699,26.2752,139450,27.421283333333324,27.198900000000002,25.864649999999997,24.45335,22.63155,24.8382,48.74563812644045,27.172023133008977
892,20110427,26.2752,27.5068,26.2752,27.5068,130270,27.43839166666666,27.198900000000002,25.864649999999997,24.45335,22.63155,23.6066,58.672963997813504,27.23897850640718
893,20110428,27.3015,27.5068,27.0963,27.3015,107270,27.421283333333324,27.198900000000002,25.864649999999997,24.45335,22.682850000000002,22.5802,56.70145131644313,27.251482805125743
894,20110429,27.5068,27.5068,27.0962,27.5068,29220,27.40417499999999,27.198900000000002,25.864649999999997,24.45335,22.682850000000002,22.5802,58.21355528133696,27.302546244100597
895,20110504,27.5068,27.5068,27.3015,27.5068,127280,27.387066666666655,27.198900000000002,25.864649999999997,24.45335,22.682850000000002,23.195999999999998,58.21355528133696,27.343396995280475
896,20110505,27.5068,27.5068,27.0963,27.5068,48900,27.387066666666655,27.198900000000002,25.864649999999997,24.45335,22.682850000000002,23.195999999999998,58.21355528133696,27.37607759622438
897,20110506,27.0963,27.3015,26.2752,27.0963,159790,27.369966666666656,27.0963,25.864649999999997,24.0428,22.682850000000002,24.2224,53.543783754190905,27.32012207697951
898,20110509,26.6857,27.0963,26.6857,26.891,105270,27.31864999999999,26.78835,26.78835,24.0428,22.682850000000002,25.2488,51.32624375383574,27.23429766158361
899,20110510,26.891,27.5068,26.891,27.0963,87300,27.267333333333323,26.78835,27.096249999999998,24.042825,22.682850000000002,26.4804,53.40446321325655,27.20669812926689
900,20110511,27.0963,27.3016,26.891,27.0963,129230,27.19890833333332,26.891,27.198900000000002,24.479,22.682850000000002,26.8882,53.40446321325655,27.184618503413514
901,20110512,27.3016,27.3016,26.891,27.0963,119730,27.164699999999986,26.891,27.198900000000002,25.094875,22.9908,28.1389,53.40446321325655,27.16695480273081
902,20110513,27.0963,27.0963,26.2752,26.6857,159110,27.13048333333332,26.891,27.198900000000002,25.094875,22.9908,26.8882,48.257560559322876,27.07070384218465
903,20110516,26.891,27.0962,25.4541,25.4541,46450,27.062058333333322,26.480449999999998,26.891,25.30015,22.9908,27.5136,36.80081525320425,26.74738307374772
904,20110517,26.0699,26.2752,24.2224,24.2224,207090,26.78835833333332,25.8646,26.27515,25.30015,22.9908,26.2629,29.3072168261168,26.24238645899818
905,20110518,23.195999999999998,23.195999999999998,23.195999999999998,23.195999999999998,45690,26.446233333333325,25.351399999999998,25.76195,25.4541,22.9908,27.0967,24.77912409456809,25.63310916719855
906,20110519,22.1696,22.1696,22.1696,22.1697,47200,26.00147499999999,24.8382,25.24875,25.659374999999997,22.9908,27.0967,21.244595006327387,24.94042733375884
907,20110520,21.1433,22.375,21.1433,22.3749,489150,25.57381666666666,24.325049999999997,24.735599999999998,26.121225000000003,22.9908,27.9304,23.591392445903466,24.427321867007073
908,20110523,22.7854,23.195999999999998,21.3485,21.9644,310070,25.111949999999993,24.222450000000002,24.735599999999998,26.275174999999997,22.9908,27.9304,22.168253807286376,23.93473749360566
909,20110524,21.3486,21.7591,20.938000000000002,20.938000000000002,336060,24.598758333333326,24.1198,24.63295,26.429125,22.9908,27.9304,19.07051852836082,23.33538999488453
910,20110525,19.9116,20.938000000000002,19.9116,19.9117,840600,24.01714999999999,23.50395,24.11975,26.4291,22.9908,28.5557,16.57625865293005,22.650651995907626
911,20110526,18.988,19.9117,18.988,19.9117,977830,23.418433333333326,23.042099999999998,23.65795,26.4291,23.09345,27.721999999999998,16.57625865293005,22.102861596726104
912,20110527,20.5275,20.7328,20.3223,20.7328,131580,22.88814166666666,22.6316,23.65795,26.4291,23.144750000000002,27.721999999999998,25.60475574759471,21.828849277380886
913,20110530,21.5539,21.7592,21.1434,21.7591,88400,22.443374999999993,21.092,23.65795,26.480425,23.144750000000002,27.721999999999998,35.06433941422489,21.814899421904713
914,20110531,21.9644,22.7855,21.9644,22.7855,54240,22.11835833333333,21.092,23.555349999999997,26.737025,23.4013,27.9304,42.885959726902946,22.009019537523773
915,20110601,23.6066,23.8119,23.6066,23.8119,64200,21.981508333333327,21.39995,23.2474,26.78835,23.8632,28.3473,49.443956910216464,22.36959563001902
916,20110602,24.8383,24.8383,24.8383,24.8382,18280,22.032824999999992,21.91315,23.2474,26.685724999999998,24.0685,27.9304,55.00703692422938,22.86331650401522
917,20110603,26.0698,26.0698,23.6066,24.8382,244790,22.169674999999994,22.5289,23.2474,26.531775,24.0685,27.721999999999998,55.00703692422939,23.25829320321218
918,20110606,24.4277,24.8382,23.6066,23.6066,53700,22.289416666666664,22.5289,23.2474,26.531775,24.0685,27.0967,47.70169189759938,23.327954562569747
919,20110607,24.0171,24.4277,22.5802,22.5802,180380,22.306524999999993,22.5289,23.2474,26.531775,24.0685,26.2629,42.62147136358189,23.178403650055802
920,20110608,23.195999999999998,23.195999999999998,21.5538,22.5802,106270,22.35784166666666,23.19605,23.2474,26.531775,24.0685,25.2208,42.62147136358188,23.058762920044646
921,20110609,22.9907,23.195999999999998,22.1697,23.195999999999998,24500,22.546008333333322,23.6066,23.2474,26.531775,24.0685,24.8039,46.58009575024548,23.08621033603572
922,20110610,23.195999999999998,23.8118,22.9907,23.195999999999998,72400,22.819699999999994,23.811799999999998,23.2474,26.531775,24.0685,25.8461,46.58009575024548,23.108168268828578
923,20110613,24.2224,24.2224,24.2224,24.2224,81300,23.178924999999992,23.811799999999998,23.2474,26.480475,24.0685,25.4292,52.866098974283574,23.331014615062863
924,20110614,25.2488,25.2488,24.8382,25.2488,274280,23.555258333333327,23.811799999999998,23.2474,26.78835,24.0685,25.4292,58.16727616928359,23.714571692050292
925,20110615,26.4804,26.4804,26.4804,26.4804,105290,23.94869999999999,24.0171,23.1448,26.9423,24.0685,25.2208,63.47562494271347,24.267737353640236
926,20110616,26.8974,26.8974,26.6889,26.8882,289380,24.290591666666657,24.2256,23.1448,27.04495,24.325049999999997,24.1786,65.05675907221175,24.79182988291219
927,20110617,27.9304,28.1388,27.0966,28.1389,394170,24.65117499999999,24.8463,23.5634,27.04495,24.735599999999998,24.386999999999997,69.42796158964545,25.461243906329756
928,20110620,26.8883,27.721999999999998,26.8883,26.8882,274980,24.822008333333326,24.8463,23.5634,27.04495,24.735599999999998,25.2208,61.18526566964871,25.74663512506381
929,20110621,26.0545,27.5135,26.0545,27.5136,220520,25.044958333333323,25.154249999999998,23.5634,26.685724999999998,25.14615,25.4292,63.51768515830785,26.100028100051052
930,20110622,27.0967,27.3052,26.263,26.2629,239540,25.266316666666654,25.56475,23.5634,26.069875,25.14615,25.0123,56.23937608575478,26.13260248004084
931,20110623,26.2629,27.3051,26.2629,27.0967,43270,25.642691666666654,26.1806,23.5634,25.556675,25.454050000000002,23.9701,59.56580365649708,26.325421984032673
932,20110624,27.0967,27.3051,27.0967,27.0967,46150,26.019066666666657,26.488500000000002,23.5634,25.043475,25.24875,23.5533,59.56580365649708,26.479677587226142
933,20110627,26.6798,27.9304,26.6798,27.9304,67400,26.41359999999999,27.09665,23.5634,24.530324999999998,24.735599999999998,22.5111,62.84126698412839,26.769822069780915
934,20110628,28.1388,28.1388,27.721999999999998,27.9304,33010,26.80813333333333,27.09665,23.5634,24.479025,24.735599999999998,21.8858,62.84126698412839,27.001937655824733
935,20110629,27.9304,27.9304,27.721999999999998,27.9304,84900,27.11713333333333,27.09665,23.5634,24.376375000000003,24.63295,20.8436,62.84126698412839,27.18763012465979
936,20110630,28.5557,28.5557,27.9304,28.5557,141850,27.39270833333333,27.305100000000003,23.77185,23.81185,24.11975,21.6773,65.46217392642238,27.461244099727832
937,20110701,27.721999999999998,27.9304,27.5135,27.721999999999998,115910,27.496174999999997,27.305100000000003,24.439,23.350025,23.65795,21.6773,59.442237456849824,27.51339527978227
938,20110704,27.721999999999998,27.9304,27.721999999999998,27.721999999999998,88360,27.56565833333333,27.4093,24.84955,23.144775,23.65795,22.0942,59.442237456849824,27.55511622382582
939,20110705,27.721999999999998,27.9304,27.721999999999998,27.721999999999998,6430,27.530916666666666,27.4093,25.05475,22.374975,23.65795,21.052,59.44223745684982,27.588492979060657
940,20110706,27.9304,27.9304,27.9304,27.9304,9500,27.617766666666668,27.61775,25.05475,22.323674999999998,23.65795,21.052,60.57417949219123,27.656874383248525
941,20110707,28.1388,28.5557,27.9304,28.3473,64730,27.68724166666667,27.61775,25.05475,22.323675,23.65795,21.052,62.810283166785155,27.79495950659882
942,20110708,27.9304,27.9304,27.721999999999998,27.9304,25080,27.826200000000004,28.0346,25.05475,22.580275,23.65795,21.4689,59.19469728216698,27.822047605279053
943,20110711,27.721999999999998,27.721999999999998,27.721999999999998,27.721999999999998,56550,27.878308333333337,28.0346,25.05475,22.88815,23.65795,21.4689,57.415486177794634,27.80203808422324
944,20110712,27.0967,27.3051,26.6798,27.0967,599110,27.878308333333337,27.61775,25.05475,22.88815,23.65795,21.4689,52.33279200050634,27.66097046737859
945,20110713,27.0967,27.0967,26.263,26.2629,197300,27.73935,27.409350000000003,25.05475,22.88815,23.65795,22.5111,46.43043070018376,27.38135637390287
946,20110714,26.2629,26.2629,25.2207,25.2208,277980,27.51355,26.8882,25.3627,23.221725,23.65795,22.0942,40.311041294598205,26.949245099122297
947,20110715,25.6377,25.6377,24.5955,24.8039,87390,27.25300833333333,26.5756,25.773200000000003,23.427,23.65795,22.5111,38.14507811674472,26.520176079297837
948,20110718,24.5955,25.8461,24.386999999999997,25.8461,22235,27.02720833333333,26.47135,26.38905,23.5296,23.65795,22.0942,45.961912014375805,26.385360863438272
949,20110719,25.8461,25.8461,24.8039,25.4292,6990,26.836141666666663,26.47135,26.47135,23.5296,23.65795,21.052,43.588909830815275,26.194128690750624
950,20110720,25.8461,25.8461,25.2208,25.4292,73770,26.645074999999995,26.158699999999996,26.47135,23.5296,23.65795,21.8858,43.588909830815275,26.041142952600506
951,20110721,25.4292,25.4292,24.8039,25.2208,81920,26.436641666666663,26.054499999999997,26.47135,23.58095,23.65795,22.3027,42.32212542943484,25.87707436208041
952,20110722,24.8039,24.8039,24.1786,24.1786,58460,26.123991666666665,25.74185,26.367150000000002,23.685200000000002,23.65795,22.5111,36.594432190722955,25.537379489664332
953,20110725,24.1786,24.386999999999997,23.9702,24.386999999999997,19830,25.793966666666662,25.53345,26.26295,24.20485,23.65795,23.5533,38.38997190814508,25.30730359173147
954,20110726,24.386999999999997,25.2207,24.386999999999997,25.2208,76600,25.56816666666666,25.116549999999997,26.26295,24.20485,23.65795,24.5954,45.0898803749212,25.290002873385177
955,20110727,25.4292,25.6377,25.4292,25.4292,110090,25.377099999999995,24.90815,26.26295,24.358825,23.65795,25.6376,46.651447334750536,25.317842298708147
956,20110728,25.0123,25.0123,24.8039,25.0123,12620,25.20339999999999,24.90815,26.26295,24.564075000000003,23.65795,24.8039,43.958254066380626,25.25673383896652
957,20110729,24.5954,25.0123,23.7617,23.9701,136390,25.012333333333327,24.8039,26.158700000000003,24.872,23.65795,24.1786,38.04526744103628,24.99940707117322
958,20110801,23.9701,23.9701,23.1364,23.5533,101150,24.873374999999992,24.49125,25.846049999999998,25.02595,23.65795,24.1786,35.96187939971098,24.710185656938577
959,20110802,22.928,23.1364,22.5111,22.5111,25560,24.682308333333324,24.074399999999997,25.5334,25.330025,23.65795,24.5954,31.340389973654254,24.270368525550865
960,20110803,21.6774,21.8858,21.4689,21.8858,150050,24.35228333333333,23.5533,25.012300000000003,25.330025,23.65795,25.4292,28.937557472960364,23.793454820440694
961,20110804,21.8858,21.8858,20.8436,20.8436,1553630,23.970149999999993,23.24065,24.69965,25.330025,23.65795,24.1786,25.437034699810653,23.203483856352555
962,20110805,20.8436,21.8858,20.8436,21.6773,212460,23.65749166666666,23.24065,24.69965,25.538475000000002,23.77185,23.1364,32.47400098920032,22.898247085082048
963,20110808,21.4689,21.6773,20.8436,21.6773,250580,23.362199999999998,23.24065,24.69965,25.87205,23.77185,22.3027,32.474000989200306,22.65405766806564
964,20110809,21.4689,22.0942,21.052,22.0942,71650,23.188499999999994,22.92795,24.69965,26.129425,23.77185,22.3027,35.978145512520626,22.542086134452514
965,20110810,21.8858,22.3026,21.052,21.052,228810,22.91058333333333,22.92795,24.69965,26.232025,23.77185,21.2605,31.56791983266369,22.244068907562013
966,20110811,20.4267,21.4689,20.4267,21.052,232520,22.56318333333333,22.1984,24.4912,26.33625,23.77185,21.4689,31.56791983266369,22.005655126049614
967,20110812,21.052,21.6773,21.052,21.052,110650,22.19841666666667,21.78155,24.17855,26.33625,23.77185,22.3027,31.56791983266369,21.814924100839693
968,20110815,21.052,21.6773,21.052,21.4689,73160,21.90313333333334,21.36465,24.07435,26.544674999999998,23.77185,21.8858,35.517053127638206,21.745719280671757
969,20110816,21.2605,21.6773,21.2605,21.4689,134090,21.694700000000008,21.36465,23.8659,26.544674999999998,23.77185,21.6773,35.517053127638206,21.690355424537408
970,20110817,21.6773,21.6773,21.2605,21.4689,162430,21.52100000000001,21.36465,23.761699999999998,26.33625,23.77185,21.052,35.51705312763822,21.64606433962993
971,20110818,22.0942,22.5111,21.4689,22.5111,118100,21.52100000000001,21.468899999999998,23.3448,26.23205,23.77185,21.052,45.36193645701887,21.819071471703946
972,20110819,22.7195,22.7195,21.8858,22.0942,127400,21.538366666666676,21.5731,23.136400000000002,26.12545,23.77185,20.8436,42.5625742580286,21.874097177363158
973,20110822,21.8858,22.5111,21.8858,22.5111,45930,21.67732500000001,21.5731,23.136400000000002,26.174400000000002,23.77185,20.6352,46.14191542421439,22.001497741890528
974,20110823,22.5111,22.5111,22.0942,22.0942,52450,21.712066666666676,21.5731,23.136400000000002,26.4302,23.77185,20.8436,43.24003916125052,22.020038193512423
975,20110824,21.8858,22.5111,21.052,21.052,200620,21.659958333333346,21.88575,23.136400000000002,26.47135,23.77185,20.8436,36.97905091014471,21.826430554809942
976,20110825,21.4689,22.0942,21.4689,21.8858,82350,21.64259166666668,21.88575,23.0322,26.315025,23.77185,20.3225,43.9690955384735,21.838304443847957
977,20110826,22.0942,22.3027,21.8858,22.3027,38140,21.74681666666668,21.88575,23.0322,26.262925,23.77185,19.6972,47.12689476596176,21.931183555078366
978,20110829,21.8858,22.5111,21.6774,22.5111,107950,21.868408333333345,21.88575,23.0322,26.0545,23.77185,19.2803,48.68379893693327,22.047166844062694
979,20110830,22.928,23.5533,22.928,23.5533,30130,22.076850000000007,22.30265,23.0322,25.8982,23.77185,19.593,55.70790869186913,22.34839347525016
980,20110831,24.1786,24.5955,23.5533,24.5954,55990,22.337391666666672,22.82375,23.0322,25.689749999999997,23.77185,19.2803,61.39766169651165,22.797794780200128
981,20110901,25.2207,25.6376,25.0123,25.6376,76680,22.68478333333334,23.3448,23.03215,25.585549999999998,23.77185,19.9056,66.0893551850211,23.365755824160104
982,20110905,25.6376,25.6376,24.386999999999997,24.8039,75340,22.9627,23.3448,23.03215,25.585549999999998,23.77185,19.593,59.82544694645521,23.653384659328086
983,20110906,24.386999999999997,24.5955,24.1786,24.1786,86280,23.101658333333337,23.3448,23.03215,25.4813,23.77185,19.2803,55.57116121762913,23.758427727462472
984,20110907,24.1786,24.386999999999997,23.9702,24.1786,98070,23.27535833333334,23.55325,23.03215,25.16865,23.77185,19.3845,55.57116121762913,23.84246218196998
985,20110908,25.0123,25.0123,24.5955,24.5954,71330,23.449050000000003,23.6575,23.03215,24.8039,23.77185,19.4888,57.88627837467977,23.993049745575988
